config_name,run_number,window_start_s,window_end_s,label,controller_delay_mean_s,controller_delay_max_s,controller_delay_last_s,controller_packet_error_rate_mean,controller_packet_error_rate_max,controller_packet_error_rate_last,receiver_app0_packet_count,receiver_app0_seq_progress,receiver_app0_last_seq,receiver_app0_e2e_delay_mean_s,receiver_app0_e2e_delay_max_s,receiver_app0_throughput_mean_bps,receiver_app0_throughput_last_bps,receiver_app1_packet_count,receiver_app1_seq_progress,receiver_app1_last_seq,receiver_app1_e2e_delay_mean_s,receiver_app1_e2e_delay_max_s,receiver_app1_throughput_mean_bps,receiver_app1_throughput_last_bps,receiver_total_packet_count
StrongLinear,0,41.0,42.0,pre_failure,0.04,0.04,0.04,0.08,0.08,0.08,1,1,31,0.04018142,0.04018142,3723.6363636363635,0.0,4,4,119,0.04008621999999999,0.04019694,3723.6363636363635,0.0,5
StrongLinear,0,42.0,43.0,pre_failure,0.04,0.04,0.04,0.08,0.08,0.08,1,1,32,0.04018142,0.04018142,3723.6363636363635,0.0,3,3,122,0.04009314,0.04019694,2792.7272727272725,0.0,4
StrongLinear,0,43.0,44.0,pre_failure,0.04,0.04,0.04,0.08,0.08,0.08,1,1,33,0.04018142,0.04018142,3723.6363636363635,0.0,4,5,127,0.04008621999999999,0.04019694,3723.6363636363635,0.0,5
StrongLinear,0,44.0,45.0,pre_failure,0.04,0.04,0.04,0.08,0.08,0.08,1,1,34,0.04018142,0.04018142,3723.6363636363635,0.0,3,4,131,0.04005854,0.04005854,2792.7272727272725,0.0,4
StrongLinear,0,45.0,46.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,35,0.02018147,0.04018142,3723.6363636363635,0.0,4,4,135,0.0080863,0.04005854,3723.6363636363635,0.0,5
StrongLinear,0,46.0,47.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,36,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,139,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,47.0,48.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,37,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,143,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,48.0,49.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,38,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,147,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,49.0,50.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,39,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,151,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,50.0,51.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,40,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,155,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,51.0,52.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,41,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,159,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,52.0,53.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,42,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,163,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,53.0,54.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,43,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,167,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,54.0,55.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,44,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,171,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,55.0,56.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,45,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,175,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,56.0,57.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,46,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,179,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,57.0,58.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,47,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,183,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,58.0,59.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,48,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,187,8.632e-05,0.00019704,3723.6363636363635,0.0,5
StrongLinear,0,59.0,60.0,failed,0.04,0.04,0.04,0.08,0.08,0.08,1,1,49,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,191,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,0.0,1.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,1.0,2.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,2.0,3.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,3.0,4.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,4.0,5.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,5.0,6.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,6.0,7.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,7.0,8.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,8.0,9.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,9.0,10.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,0,0,,,,0.0,0.0,0,0,,,,0.0,0.0,0
UnstableLinear,0,10.0,11.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,0,0.00020496,0.00020496,3723.6363636363635,0.0,0,0,,,,0.0,0.0,1
UnstableLinear,0,11.0,12.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,1,0.00019324,0.00020496,3723.6363636363635,0.0,0,0,,,,0.0,0.0,1
UnstableLinear,0,12.0,13.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,2,0.00018928,0.00019704,3723.6363636363635,0.0,4,4,3,5.864e-05,5.864e-05,3723.6363636363635,0.0,5
UnstableLinear,0,13.0,14.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,3,0.00018928,0.00019704,3723.6363636363635,0.0,4,4,7,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,14.0,15.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,4,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,11,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,15.0,16.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,5,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,15,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,16.0,17.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,6,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,19,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,17.0,18.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,7,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,23,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,18.0,19.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,8,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,27,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,19.0,20.0,normal,1e-07,1e-07,1e-07,0.0,0.0,0.0,1,1,9,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,31,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,20.0,21.0,degraded,0.0004947483275,0.001330996376,0.001330996376,0.0009893006122122501,0.002661803398875,0.002661803398875,1,1,10,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,35,0.0003453987736,0.000706336934,3723.6363636363635,0.0,5
UnstableLinear,0,21.0,22.0,degraded,0.0018438846130000002,0.002690300542,0.002690300542,0.00368758397661165,0.0053804226065181,0.0053804226065181,1,1,11,0.0008469681879999999,0.001512416376,3723.6363636363635,0.0,4,4,39,0.0015574760004,0.002081785158,3723.6363636363635,0.0,5
UnstableLinear,0,22.0,23.0,degraded,0.00313131357475,0.003842789727,0.003842789727,0.006262452200063625,0.007685410196625,0.007685410196625,1,1,12,0.002192068459,0.002871720542,3723.6363636363635,0.0,4,4,43,0.0028877346436,0.003360403488,3723.6363636363635,0.0,5
UnstableLinear,0,23.0,24.0,degraded,0.0041927192375,0.00476496684,0.00476496684,0.00838527201647195,0.009529771798166,0.009529771798166,1,1,13,0.0034479651345,0.004024209727,3723.6363636363635,0.0,4,4,47,0.0040118408508,0.004378870656,3723.6363636363635,0.0,5
UnstableLinear,0,24.0,25.0,degraded,0.005126034212,0.005750077,0.005750077,0.0102519094311405,0.0115,0.0115,1,1,14,0.0044852982835,0.00494638684,3723.6363636363635,0.0,4,4,51,0.0049459233344,0.005282666168,3723.6363636363635,0.0,5
UnstableLinear,0,25.0,26.0,degraded,0.00625814378275,0.007147400259,0.007147400259,0.0125161376301605,0.014294657697249,0.014294657697249,1,1,15,0.00543894192,0.005931497,3723.6363636363635,0.0,4,4,55,0.0059850843824000004,0.006443560872,3723.6363636363635,0.0,5
UnstableLinear,0,26.0,27.0,degraded,0.00782114051325,0.008966376031,0.008966376031,0.01564214359551775,0.017932623792125,0.017932623792125,1,1,16,0.0066301586295,0.007328820259,3723.6363636363635,0.0,4,4,59,0.0074315384796,0.008081925504,3723.6363636363635,0.0,5
UnstableLinear,0,27.0,28.0,degraded,0.00964976117425,0.01076090217,0.01076090217,0.0192993995455255,0.021521690426072,0.021521690426072,1,1,17,0.008238308145,0.009147796031,3723.6363636363635,0.0,3,4,63,0.00925867561625,0.009963930465,2792.7272727272725,0.0,4
UnstableLinear,0,28.0,29.0,degraded,0.01124114023825,0.011978167382,0.011978167382,0.02248217040525775,0.023956230589875,0.023956230589875,1,1,18,0.0100450591005,0.01094232217,3723.6363636363635,0.0,3,3,66,0.010816086009000001,0.011523129231,2792.7272727272725,0.0,4
UnstableLinear,0,29.0,30.0,degraded,0.0121906816285,0.01250005,0.01250005,0.02438126078231375,0.025,0.025,1,1,19,0.011550954775999999,0.012159587382,3723.6363636363635,0.0,4,5,71,0.012092941499,0.01236488175,3723.6363636363635,0.0,5
UnstableLinear,0,30.0,31.0,degraded,0.012627147312,0.012860129866,0.012860129866,0.0252541956407305,0.025720162612375,0.025720162612375,1,1,20,0.012420528691,0.01268147,3723.6363636363635,0.0,4,4,75,0.012606852102800001,0.012706899382,3723.6363636363635,0.0,5
UnstableLinear,0,31.0,32.0,degraded,0.0132045604825,0.013858776746,0.013858776746,0.02640902660056825,0.027717464360892,0.027717464360892,1,1,21,0.012861509933,0.013041549866,3723.6363636363635,0.0,4,4,79,0.0130556260036,0.013297745452,3723.6363636363635,0.0,5
UnstableLinear,0,32.0,33.0,degraded,0.014576756391250001,0.015848314514,0.015848314514,0.02915342939586075,0.031696555814625,0.031696555814625,1,1,22,0.013540873306,0.014040196746,3723.6363636363635,0.0,4,4,83,0.0141740348124,0.014799697559,3723.6363636363635,0.0,5
UnstableLinear,0,33.0,34.0,degraded,0.01677644331825,0.018322926062,0.018322926062,0.0335528208478195,0.036645798706419,0.036645798706419,1,1,23,0.01503496563,0.016029734514,3723.6363636363635,0.0,3,4,87,0.01628361710975,0.017144758183,2792.7272727272725,0.0,4
UnstableLinear,0,34.0,35.0,degraded,0.019078213229,0.020250019,0.020250019,0.038156379083246,0.0405,0.0405,1,1,24,0.017267040288,0.018504346062,3723.6363636363635,0.0,4,4,91,0.0185994267782,0.019475521792,3723.6363636363635,0.0,5
UnstableLinear,0,35.0,36.0,degraded,0.0205491469325,0.020940472642,0.020940472642,0.04109825825808,0.041880912807336,0.041880912807336,1,1,25,0.019467892531,0.020431439,3723.6363636363635,0.0,4,4,95,0.0203720547936,0.020814617088,3723.6363636363635,0.0,5
UnstableLinear,0,36.0,37.0,degraded,0.0208721917075,0.020940472642,0.020724688211,0.0417443503921075,0.041880912807336,0.041449342219125,1,1,26,0.020776665821,0.021121892642,3723.6363636363635,0.0,4,4,99,0.0209668778084,0.021137412642,3723.6363636363635,0.0,5
UnstableLinear,0,37.0,38.0,degraded,0.020718768030750002,0.020788115118,0.020788115118,0.0414375018113585,0.041576196541337,0.041576196541337,1,1,27,0.0210140004265,0.021121892642,3723.6363636363635,0.0,4,4,103,0.0208077541846,0.020941673335,3723.6363636363635,0.0,5
UnstableLinear,0,38.0,39.0,degraded,0.0212717251185,0.022212878859,0.022212878859,0.04254342041096175,0.044425735421375,0.044425735421375,1,1,28,0.0209378216645,0.020969535118,3723.6363636363635,0.0,4,4,107,0.0210480987154,0.021356331379,3723.6363636363635,0.0,5
UnstableLinear,0,39.0,40.0,degraded,0.02322887057125,0.025,0.025,0.0464577269734415,0.05,0.05,1,1,29,0.0216819169885,0.022394298859,3723.6363636363635,0.0,4,4,111,0.0226268196462,0.023548264567,3723.6363636363635,0.0,5
UnstableLinear,0,40.0,41.0,pre_failure,0.025,0.025,0.025,0.05,0.05,0.05,1,1,30,0.0237878594295,0.02518142,3723.6363636363635,0.0,4,4,115,0.0247841649134,0.02519694,3723.6363636363635,0.0,5
UnstableLinear,0,41.0,42.0,pre_failure,0.025,0.025,0.025,0.05,0.05,0.05,1,1,31,0.02518142,0.02518142,3723.6363636363635,0.0,4,4,119,0.025086220000000003,0.02519694,3723.6363636363635,0.0,5
UnstableLinear,0,42.0,43.0,pre_failure,0.025,0.025,0.025,0.05,0.05,0.05,1,1,32,0.02518142,0.02518142,3723.6363636363635,0.0,3,3,122,0.02509314,0.02519694,2792.7272727272725,0.0,4
UnstableLinear,0,43.0,44.0,pre_failure,0.025,0.025,0.025,0.05,0.05,0.05,1,1,33,0.02518142,0.02518142,3723.6363636363635,0.0,4,5,127,0.025086220000000003,0.02519694,3723.6363636363635,0.0,5
UnstableLinear,0,44.0,45.0,pre_failure,0.025,0.025,0.025,0.05,0.05,0.05,1,1,34,0.02518142,0.02518142,3723.6363636363635,0.0,3,4,131,0.02505854,0.02505854,2792.7272727272725,0.0,4
UnstableLinear,0,45.0,46.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,35,0.01268147,0.02518142,3723.6363636363635,0.0,4,4,135,0.0050863,0.02505854,3723.6363636363635,0.0,5
UnstableLinear,0,46.0,47.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,36,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,139,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,47.0,48.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,37,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,143,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,48.0,49.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,38,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,147,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,49.0,50.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,39,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,151,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,50.0,51.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,40,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,155,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,51.0,52.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,41,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,159,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,52.0,53.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,42,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,163,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,53.0,54.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,43,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,167,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,54.0,55.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,44,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,171,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,55.0,56.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,45,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,175,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,56.0,57.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,46,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,179,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,57.0,58.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,47,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,183,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,58.0,59.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,48,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,187,8.632e-05,0.00019704,3723.6363636363635,0.0,5
UnstableLinear,0,59.0,60.0,failed,0.025,0.025,0.025,0.05,0.05,0.05,1,1,49,0.00018152,0.00018152,3723.6363636363635,0.0,4,4,191,8.632e-05,0.00019704,3723.6363636363635,0.0,5
